output_path,true_label_name,nearest_wrong_class_name,plain_prompt,suffixed_prompt,source_a_image_path,source_b_image_path,source_a_sample_id,source_b_sample_id,source_a_margin,source_b_margin,Margin Difference,circle_lambda,theta,seed,num_inference_steps,guidance_scale,split_ratio,batch_size,latent_noise_std,image_read_ok,read_error,pred_label_name,pred_label_idx,pred_prob,true_prob,confidence_decision,feature_distance,feature_suspect_threshold,feature_reject_threshold,feature_decision,decision,reject_reasons,suspect_reasons,resolved_output_path
C:\Users\Admin\Desktop\isic_experiment\experiments\sd_lora_ici_outputs\VASC\VASC_near_AKIEC_0020.png,VASC,AKIEC,a dermoscopic image of vascular lesion,a dermoscopic image of vascular lesion,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0034214.jpg,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0033762.jpg,ISIC_0034214,ISIC_0033762,0.0993239879608154,0.0608315467834472,0.038492441,1.9334474548327347,1.5370808839797974,42,100,5,0.3,32,0,TRUE,,AKIEC,3,1,4.4220058170729715e-11,reject,,,,not_used,reject,wrong_pred,,experiments\sd_lora_ici_outputs\VASC\VASC_near_AKIEC_0020.png
C:\Users\Admin\Desktop\isic_experiment\experiments\sd_lora_ici_outputs\VASC\VASC_near_AKIEC_0021.png,VASC,AKIEC,a dermoscopic image of vascular lesion,a dermoscopic image of vascular lesion,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0034214.jpg,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0033762.jpg,ISIC_0034214,ISIC_0033762,0.0993239879608154,0.0608315467834472,0.038492441,0.0398239422007127,1.5370808839797974,42,100,5,0.3,32,0,TRUE,,AKIEC,3,1,4.902518391247668e-10,reject,,,,not_used,reject,wrong_pred,,experiments\sd_lora_ici_outputs\VASC\VASC_near_AKIEC_0021.png
C:\Users\Admin\Desktop\isic_experiment\experiments\sd_lora_ici_outputs\VASC\VASC_near_AKIEC_0022.png,VASC,AKIEC,a dermoscopic image of vascular lesion,a dermoscopic image of vascular lesion,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0033762.jpg,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0034214.jpg,ISIC_0033762,ISIC_0034214,0.0608315467834472,0.0993239879608154,0.038492441,1.7230664318330169,1.5370808839797974,42,100,5,0.3,32,0,TRUE,,AKIEC,3,1,5.7876148318314335e-11,reject,,,,not_used,reject,wrong_pred,,experiments\sd_lora_ici_outputs\VASC\VASC_near_AKIEC_0022.png
C:\Users\Admin\Desktop\isic_experiment\experiments\sd_lora_ici_outputs\VASC\VASC_near_AKIEC_0023.png,VASC,AKIEC,a dermoscopic image of vascular lesion,a dermoscopic image of vascular lesion,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0034214.jpg,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0033762.jpg,ISIC_0034214,ISIC_0033762,0.0993239879608154,0.0608315467834472,0.038492441,0.5496851350512185,1.5370808839797974,42,100,5,0.3,32,0,TRUE,,AKIEC,3,1,7.151583215218293e-17,reject,,,,not_used,reject,wrong_pred,,experiments\sd_lora_ici_outputs\VASC\VASC_near_AKIEC_0023.png
C:\Users\Admin\Desktop\isic_experiment\experiments\sd_lora_ici_outputs\VASC\VASC_near_AKIEC_0024.png,VASC,AKIEC,a dermoscopic image of vascular lesion,a dermoscopic image of vascular lesion,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0034214.jpg,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0033762.jpg,ISIC_0034214,ISIC_0033762,0.0993239879608154,0.0608315467834472,0.038492441,3.6514561924814015,1.5370808839797974,42,100,5,0.3,32,0,TRUE,,AKIEC,3,0.9999997615814209,6.131733343295309e-09,reject,,,,not_used,reject,wrong_pred,,experiments\sd_lora_ici_outputs\VASC\VASC_near_AKIEC_0024.png
C:\Users\Admin\Desktop\isic_experiment\experiments\sd_lora_ici_outputs\VASC\VASC_near_AKIEC_0025.png,VASC,AKIEC,a dermoscopic image of vascular lesion,a dermoscopic image of vascular lesion,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0033762.jpg,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0034214.jpg,ISIC_0033762,ISIC_0034214,0.0608315467834472,0.0993239879608154,0.038492441,2.5779406433282253,1.5370808839797974,42,100,5,0.3,32,0,TRUE,,AKIEC,3,1,1.5436389311255453e-16,reject,,,,not_used,reject,wrong_pred,,experiments\sd_lora_ici_outputs\VASC\VASC_near_AKIEC_0025.png
C:\Users\Admin\Desktop\isic_experiment\experiments\sd_lora_ici_outputs\VASC\VASC_near_AKIEC_0026.png,VASC,AKIEC,a dermoscopic image of vascular lesion,a dermoscopic image of vascular lesion,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0034214.jpg,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0033762.jpg,ISIC_0034214,ISIC_0033762,0.0993239879608154,0.0608315467834472,0.038492441,2.18278139079411,1.5370808839797974,42,100,5,0.3,32,0,TRUE,,AKIEC,3,0.9999998807907104,6.57039922469238e-10,reject,,,,not_used,reject,wrong_pred,,experiments\sd_lora_ici_outputs\VASC\VASC_near_AKIEC_0026.png
C:\Users\Admin\Desktop\isic_experiment\experiments\sd_lora_ici_outputs\VASC\VASC_near_AKIEC_0027.png,VASC,AKIEC,a dermoscopic image of vascular lesion,a dermoscopic image of vascular lesion,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0034214.jpg,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0033762.jpg,ISIC_0034214,ISIC_0033762,0.0993239879608154,0.0608315467834472,0.038492441,1.2906105471005418,1.5370808839797974,42,100,5,0.3,32,0,TRUE,,AKIEC,3,1,6.508279158656816e-12,reject,,,,not_used,reject,wrong_pred,,experiments\sd_lora_ici_outputs\VASC\VASC_near_AKIEC_0027.png
C:\Users\Admin\Desktop\isic_experiment\experiments\sd_lora_ici_outputs\VASC\VASC_near_AKIEC_0028.png,VASC,AKIEC,a dermoscopic image of vascular lesion,a dermoscopic image of vascular lesion,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0034214.jpg,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0033762.jpg,ISIC_0034214,ISIC_0033762,0.0993239879608154,0.0608315467834472,0.038492441,1.9891763059659575,1.5370808839797974,42,100,5,0.3,32,0,TRUE,,AKIEC,3,1,6.809101459753775e-12,reject,,,,not_used,reject,wrong_pred,,experiments\sd_lora_ici_outputs\VASC\VASC_near_AKIEC_0028.png
C:\Users\Admin\Desktop\isic_experiment\experiments\sd_lora_ici_outputs\VASC\VASC_near_AKIEC_0029.png,VASC,AKIEC,a dermoscopic image of vascular lesion,a dermoscopic image of vascular lesion,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0034214.jpg,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0033762.jpg,ISIC_0034214,ISIC_0033762,0.0993239879608154,0.0608315467834472,0.038492441,1.02591631718846,1.5370808839797974,42,100,5,0.3,32,0,TRUE,,AKIEC,3,1,1.6065472316730868e-14,reject,,,,not_used,reject,wrong_pred,,experiments\sd_lora_ici_outputs\VASC\VASC_near_AKIEC_0029.png
C:\Users\Admin\Desktop\isic_experiment\experiments\sd_lora_ici_outputs\VASC\VASC_near_AKIEC_0030.png,VASC,AKIEC,a dermoscopic image of vascular lesion,a dermoscopic image of vascular lesion,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0034214.jpg,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0033762.jpg,ISIC_0034214,ISIC_0033762,0.0993239879608154,0.0608315467834472,0.038492441,3.5093319411684174,1.5370808839797974,42,100,5,0.3,32,0,TRUE,,AKIEC,3,1,8.106666379847915e-13,reject,,,,not_used,reject,wrong_pred,,experiments\sd_lora_ici_outputs\VASC\VASC_near_AKIEC_0030.png
C:\Users\Admin\Desktop\isic_experiment\experiments\sd_lora_ici_outputs\VASC\VASC_near_AKIEC_0031.png,VASC,AKIEC,a dermoscopic image of vascular lesion,a dermoscopic image of vascular lesion,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0033762.jpg,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0034214.jpg,ISIC_0033762,ISIC_0034214,0.0608315467834472,0.0993239879608154,0.038492441,0.1950231777329733,1.5370808839797974,42,100,5,0.3,32,0,TRUE,,AKIEC,3,0.9999984502792358,2.9702553305810397e-08,reject,,,,not_used,reject,wrong_pred,,experiments\sd_lora_ici_outputs\VASC\VASC_near_AKIEC_0031.png
C:\Users\Admin\Desktop\isic_experiment\experiments\sd_lora_ici_outputs\VASC\VASC_near_AKIEC_0032.png,VASC,AKIEC,a dermoscopic image of vascular lesion,a dermoscopic image of vascular lesion,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0033762.jpg,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0034214.jpg,ISIC_0033762,ISIC_0034214,0.0608315467834472,0.0993239879608154,0.038492441,0.4045831362479291,1.5370808839797974,42,100,5,0.3,32,0,TRUE,,AKIEC,3,1,1.4080606125510542e-10,reject,,,,not_used,reject,wrong_pred,,experiments\sd_lora_ici_outputs\VASC\VASC_near_AKIEC_0032.png
C:\Users\Admin\Desktop\isic_experiment\experiments\sd_lora_ici_outputs\VASC\VASC_near_AKIEC_0033.png,VASC,AKIEC,a dermoscopic image of vascular lesion,a dermoscopic image of vascular lesion,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0033762.jpg,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0034214.jpg,ISIC_0033762,ISIC_0034214,0.0608315467834472,0.0993239879608154,0.038492441,0.6676989565053304,1.5370808839797974,42,100,5,0.3,32,0,TRUE,,AKIEC,3,0.9999997615814209,2.136623544757299e-09,reject,,,,not_used,reject,wrong_pred,,experiments\sd_lora_ici_outputs\VASC\VASC_near_AKIEC_0033.png
C:\Users\Admin\Desktop\isic_experiment\experiments\sd_lora_ici_outputs\VASC\VASC_near_AKIEC_0034.png,VASC,AKIEC,a dermoscopic image of vascular lesion,a dermoscopic image of vascular lesion,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0034214.jpg,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0033762.jpg,ISIC_0034214,ISIC_0033762,0.0993239879608154,0.0608315467834472,0.038492441,0.880774163838973,1.5370808839797974,42,100,5,0.3,32,0,TRUE,,AKIEC,3,1,3.374396620381881e-16,reject,,,,not_used,reject,wrong_pred,,experiments\sd_lora_ici_outputs\VASC\VASC_near_AKIEC_0034.png
C:\Users\Admin\Desktop\isic_experiment\experiments\sd_lora_ici_outputs\VASC\VASC_near_AKIEC_0035.png,VASC,AKIEC,a dermoscopic image of vascular lesion,a dermoscopic image of vascular lesion,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0034214.jpg,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0033762.jpg,ISIC_0034214,ISIC_0033762,0.0993239879608154,0.0608315467834472,0.038492441,1.0394698257337207,1.5370808839797974,42,100,5,0.3,32,0,TRUE,,AKIEC,3,1,2.513684451018426e-14,reject,,,,not_used,reject,wrong_pred,,experiments\sd_lora_ici_outputs\VASC\VASC_near_AKIEC_0035.png
C:\Users\Admin\Desktop\isic_experiment\experiments\sd_lora_ici_outputs\VASC\VASC_near_AKIEC_0036.png,VASC,AKIEC,a dermoscopic image of vascular lesion,a dermoscopic image of vascular lesion,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0033762.jpg,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0034214.jpg,ISIC_0033762,ISIC_0034214,0.0608315467834472,0.0993239879608154,0.038492441,3.4294972825935144,1.5370808839797974,42,100,5,0.3,32,0,TRUE,,AKIEC,3,0.9999983310699463,4.77438355517279e-08,reject,,,,not_used,reject,wrong_pred,,experiments\sd_lora_ici_outputs\VASC\VASC_near_AKIEC_0036.png
C:\Users\Admin\Desktop\isic_experiment\experiments\sd_lora_ici_outputs\VASC\VASC_near_AKIEC_0037.png,VASC,AKIEC,a dermoscopic image of vascular lesion,a dermoscopic image of vascular lesion,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0033762.jpg,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0034214.jpg,ISIC_0033762,ISIC_0034214,0.0608315467834472,0.0993239879608154,0.038492441,0.3936569679381029,1.5370808839797974,42,100,5,0.3,32,0,TRUE,,AKIEC,3,1,1.4196456510351396e-10,reject,,,,not_used,reject,wrong_pred,,experiments\sd_lora_ici_outputs\VASC\VASC_near_AKIEC_0037.png
C:\Users\Admin\Desktop\isic_experiment\experiments\sd_lora_ici_outputs\VASC\VASC_near_AKIEC_0038.png,VASC,AKIEC,a dermoscopic image of vascular lesion,a dermoscopic image of vascular lesion,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0033762.jpg,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0034214.jpg,ISIC_0033762,ISIC_0034214,0.0608315467834472,0.0993239879608154,0.038492441,3.043702664833811,1.5370808839797974,42,100,5,0.3,32,0,TRUE,,AKIEC,3,1,4.765615679858115e-10,reject,,,,not_used,reject,wrong_pred,,experiments\sd_lora_ici_outputs\VASC\VASC_near_AKIEC_0038.png
C:\Users\Admin\Desktop\isic_experiment\experiments\sd_lora_ici_outputs\VASC\VASC_near_AKIEC_0039.png,VASC,AKIEC,a dermoscopic image of vascular lesion,a dermoscopic image of vascular lesion,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0034214.jpg,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0033762.jpg,ISIC_0034214,ISIC_0033762,0.0993239879608154,0.0608315467834472,0.038492441,1.061868342579791,1.5370808839797974,42,100,5,0.3,32,0,TRUE,,AKIEC,3,1,4.324509771547885e-14,reject,,,,not_used,reject,wrong_pred,,experiments\sd_lora_ici_outputs\VASC\VASC_near_AKIEC_0039.png
C:\Users\Admin\Desktop\isic_experiment\experiments\sd_lora_ici_outputs\VASC\VASC_near_AKIEC_0040.png,VASC,AKIEC,a dermoscopic image of vascular lesion,a dermoscopic image of vascular lesion,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0034214.jpg,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0033762.jpg,ISIC_0034214,ISIC_0033762,0.0993239879608154,0.0608315467834472,0.038492441,1.4728392198267923,1.5370808839797974,42,100,5,0.3,32,0,TRUE,,AKIEC,3,0.9999998807907104,1.0598986133203425e-09,reject,,,,not_used,reject,wrong_pred,,experiments\sd_lora_ici_outputs\VASC\VASC_near_AKIEC_0040.png
C:\Users\Admin\Desktop\isic_experiment\experiments\sd_lora_ici_outputs\VASC\VASC_near_AKIEC_0041.png,VASC,AKIEC,a dermoscopic image of vascular lesion,a dermoscopic image of vascular lesion,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0034214.jpg,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0033762.jpg,ISIC_0034214,ISIC_0033762,0.0993239879608154,0.0608315467834472,0.038492441,2.2788796375903453,1.5370808839797974,42,100,5,0.3,32,0,TRUE,,AKIEC,3,0.9999996423721313,2.0147548074334054e-09,reject,,,,not_used,reject,wrong_pred,,experiments\sd_lora_ici_outputs\VASC\VASC_near_AKIEC_0041.png
C:\Users\Admin\Desktop\isic_experiment\experiments\sd_lora_ici_outputs\VASC\VASC_near_AKIEC_0042.png,VASC,AKIEC,a dermoscopic image of vascular lesion,a dermoscopic image of vascular lesion,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0033762.jpg,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0034214.jpg,ISIC_0033762,ISIC_0034214,0.0608315467834472,0.0993239879608154,0.038492441,3.311133420638392,1.5370808839797974,42,100,5,0.3,32,0,TRUE,,AKIEC,3,0.9999985694885254,4.442582834940367e-08,reject,,,,not_used,reject,wrong_pred,,experiments\sd_lora_ici_outputs\VASC\VASC_near_AKIEC_0042.png
C:\Users\Admin\Desktop\isic_experiment\experiments\sd_lora_ici_outputs\VASC\VASC_near_AKIEC_0043.png,VASC,AKIEC,a dermoscopic image of vascular lesion,a dermoscopic image of vascular lesion,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0033762.jpg,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0034214.jpg,ISIC_0033762,ISIC_0034214,0.0608315467834472,0.0993239879608154,0.038492441,1.4067555918511203,1.5370808839797974,42,100,5,0.3,32,0,TRUE,,AKIEC,3,0.9999980926513672,3.021446204343192e-08,reject,,,,not_used,reject,wrong_pred,,experiments\sd_lora_ici_outputs\VASC\VASC_near_AKIEC_0043.png
C:\Users\Admin\Desktop\isic_experiment\experiments\sd_lora_ici_outputs\VASC\VASC_near_AKIEC_0044.png,VASC,AKIEC,a dermoscopic image of vascular lesion,a dermoscopic image of vascular lesion,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0033762.jpg,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0034214.jpg,ISIC_0033762,ISIC_0034214,0.0608315467834472,0.0993239879608154,0.038492441,1.6831710641019009,1.5370808839797974,42,100,5,0.3,32,0,TRUE,,AKIEC,3,1,1.860392118135934e-10,reject,,,,not_used,reject,wrong_pred,,experiments\sd_lora_ici_outputs\VASC\VASC_near_AKIEC_0044.png
C:\Users\Admin\Desktop\isic_experiment\experiments\sd_lora_ici_outputs\VASC\VASC_near_AKIEC_0045.png,VASC,AKIEC,a dermoscopic image of vascular lesion,a dermoscopic image of vascular lesion,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0033762.jpg,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0034214.jpg,ISIC_0033762,ISIC_0034214,0.0608315467834472,0.0993239879608154,0.038492441,1.4351662493373023,1.5370808839797974,42,100,5,0.3,32,0,TRUE,,AKIEC,3,0.9999979734420776,3.2815062667168604e-08,reject,,,,not_used,reject,wrong_pred,,experiments\sd_lora_ici_outputs\VASC\VASC_near_AKIEC_0045.png
C:\Users\Admin\Desktop\isic_experiment\experiments\sd_lora_ici_outputs\VASC\VASC_near_AKIEC_0046.png,VASC,AKIEC,a dermoscopic image of vascular lesion,a dermoscopic image of vascular lesion,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0034214.jpg,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0033762.jpg,ISIC_0034214,ISIC_0033762,0.0993239879608154,0.0608315467834472,0.038492441,2.777969514374453,1.5370808839797974,42,100,5,0.3,32,0,TRUE,,AKIEC,3,1,5.8025147187112935e-11,reject,,,,not_used,reject,wrong_pred,,experiments\sd_lora_ici_outputs\VASC\VASC_near_AKIEC_0046.png
C:\Users\Admin\Desktop\isic_experiment\experiments\sd_lora_ici_outputs\VASC\VASC_near_AKIEC_0047.png,VASC,AKIEC,a dermoscopic image of vascular lesion,a dermoscopic image of vascular lesion,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0034214.jpg,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0033762.jpg,ISIC_0034214,ISIC_0033762,0.0993239879608154,0.0608315467834472,0.038492441,2.4754366987221275,1.5370808839797974,42,100,5,0.3,32,0,TRUE,,AKIEC,3,0.9999996423721313,2.5704554040828498e-09,reject,,,,not_used,reject,wrong_pred,,experiments\sd_lora_ici_outputs\VASC\VASC_near_AKIEC_0047.png
C:\Users\Admin\Desktop\isic_experiment\experiments\sd_lora_ici_outputs\VASC\VASC_near_AKIEC_0048.png,VASC,AKIEC,a dermoscopic image of vascular lesion,a dermoscopic image of vascular lesion,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0033762.jpg,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0034214.jpg,ISIC_0033762,ISIC_0034214,0.0608315467834472,0.0993239879608154,0.038492441,2.3580275342367614,1.5370808839797974,42,100,5,0.3,32,0,TRUE,,AKIEC,3,1,8.845085303421378e-17,reject,,,,not_used,reject,wrong_pred,,experiments\sd_lora_ici_outputs\VASC\VASC_near_AKIEC_0048.png
C:\Users\Admin\Desktop\isic_experiment\experiments\sd_lora_ici_outputs\VASC\VASC_near_AKIEC_0049.png,VASC,AKIEC,a dermoscopic image of vascular lesion,a dermoscopic image of vascular lesion,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0034214.jpg,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0033762.jpg,ISIC_0034214,ISIC_0033762,0.0993239879608154,0.0608315467834472,0.038492441,2.6564804088710914,1.5370808839797974,42,100,5,0.3,32,0,TRUE,,AKIEC,3,1,1.1613315864522633e-10,reject,,,,not_used,reject,wrong_pred,,experiments\sd_lora_ici_outputs\VASC\VASC_near_AKIEC_0049.png
C:\Users\Admin\Desktop\isic_experiment\experiments\sd_lora_ici_outputs\VASC\VASC_near_BCC_0000.png,VASC,BCC,a dermoscopic image of vascular lesion,a dermoscopic image of vascular lesion,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0033991.jpg,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0032240.jpg,ISIC_0033991,ISIC_0032240,0.3789016604423523,0.381069004535675,0.002167344,2.228263724984529,1.5182706117630005,42,100,5,0.3,32,0,TRUE,,AKIEC,3,1,7.797026913003435e-13,reject,,,,not_used,reject,wrong_pred,,experiments\sd_lora_ici_outputs\VASC\VASC_near_BCC_0000.png
C:\Users\Admin\Desktop\isic_experiment\experiments\sd_lora_ici_outputs\VASC\VASC_near_BCC_0001.png,VASC,BCC,a dermoscopic image of vascular lesion,a dermoscopic image of vascular lesion,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0026693.jpg,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0032932.jpg,ISIC_0026693,ISIC_0032932,0.4030442833900451,0.4389875531196594,0.03594327,3.9101545006303846,1.5737441778182983,42,100,5,0.3,32,0,TRUE,,AKIEC,3,1,3.8918413716234484e-16,reject,,,,not_used,reject,wrong_pred,,experiments\sd_lora_ici_outputs\VASC\VASC_near_BCC_0001.png
C:\Users\Admin\Desktop\isic_experiment\experiments\sd_lora_ici_outputs\VASC\VASC_near_BCC_0002.png,VASC,BCC,a dermoscopic image of vascular lesion,a dermoscopic image of vascular lesion,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0032919.jpg,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0028163.jpg,ISIC_0032919,ISIC_0028163,0.4103317260742187,0.2055259943008422,0.204805732,1.1556567023861324,1.5473880767822266,42,100,5,0.3,32,0,TRUE,,AKIEC,3,1,4.1849638039931705e-14,reject,,,,not_used,reject,wrong_pred,,experiments\sd_lora_ici_outputs\VASC\VASC_near_BCC_0002.png
C:\Users\Admin\Desktop\isic_experiment\experiments\sd_lora_ici_outputs\VASC\VASC_near_BCC_0003.png,VASC,BCC,a dermoscopic image of vascular lesion,a dermoscopic image of vascular lesion,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0033591.jpg,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0027983.jpg,ISIC_0033591,ISIC_0027983,0.3304393887519836,0.2901268601417541,0.040312529,1.2882529865501042,1.5855600833892822,42,100,5,0.3,32,0,TRUE,,AKIEC,3,0.9999997615814209,2.0296972991218354e-09,reject,,,,not_used,reject,wrong_pred,,experiments\sd_lora_ici_outputs\VASC\VASC_near_BCC_0003.png
C:\Users\Admin\Desktop\isic_experiment\experiments\sd_lora_ici_outputs\VASC\VASC_near_BCC_0004.png,VASC,BCC,a dermoscopic image of vascular lesion,a dermoscopic image of vascular lesion,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0025707.jpg,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0031093.jpg,ISIC_0025707,ISIC_0031093,0.3179337978363037,0.3330053091049194,0.015071511,2.0516532887517216,1.563235640525818,42,100,5,0.3,32,0,TRUE,,AKIEC,3,1,2.782806310706816e-16,reject,,,,not_used,reject,wrong_pred,,experiments\sd_lora_ici_outputs\VASC\VASC_near_BCC_0004.png
C:\Users\Admin\Desktop\isic_experiment\experiments\sd_lora_ici_outputs\VASC\VASC_near_BCC_0005.png,VASC,BCC,a dermoscopic image of vascular lesion,a dermoscopic image of vascular lesion,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0032932.jpg,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0033991.jpg,ISIC_0032932,ISIC_0033991,0.4389875531196594,0.3789016604423523,0.060085893,3.172373332451848,1.5344544649124146,42,100,5,0.3,32,0,TRUE,,AKIEC,3,1,1.7721750733556974e-09,reject,,,,not_used,reject,wrong_pred,,experiments\sd_lora_ici_outputs\VASC\VASC_near_BCC_0005.png
